"","oneTm","Date","TacklesComb","TacklesTFL","TacklesQBHits","DefInterceptionsQBHits","DefInterceptionsInt","DefInterceptionsYds","DefInterceptionsTD","KickReturnsRt","KickReturnsYds","KickReturnsYRt","KickReturnsTD","PuntReturnsYds","PuntReturnsTD","RushingYds","PassingYds","ReceivingYds","ReceivingTD","RushingTD"
"825","SDG","2015-10-12",5.0625,0.4375,0,0.375,0,0,0,0,0,0,0,0.15625,0,34.90625,146.875,98.875,0.6875,0.4375
"826","SDG","2015-10-04",3.34375,0.1875,0,0.15625,0,0,0,0,0,0,0,0,0,18.125,68.28125,40.1875,0.3125,0.21875
"827","SDG","2015-09-27",2.3125,0.125,0,0.0625,0,0,0,0,0,0,0,0,0,6.125,31.71875,19.78125,0.21875,0.09375
"828","SDG","2015-09-20",1.0625,0.0625,0,0.03125,0,0,0,0,0,0,0,0,0,1.59375,7.6875,5.6875,0.03125,0.03125
"829","KAN","2018-10-07",3.66037735849057,0.320754716981132,0.150943396226415,0.226415094339623,0.0377358490566038,0,0,0.0188679245283019,0.471698113207547,0.471698113207547,0,2.58490566037736,0.0188679245283019,22.5849056603774,80.6792452830189,64.2641509433962,0.320754716981132,0.226415094339623
"830","KAN","2018-10-01",3,0.283018867924528,0.113207547169811,0.132075471698113,0.0188679245283019,0,0,0.0188679245283019,0.471698113207547,0.471698113207547,0,1.88679245283019,0.0188679245283019,17.1509433962264,62.0377358490566,51.7924528301887,0.283018867924528,0.132075471698113
"831","KAN","2018-09-23",2.13207547169811,0.150943396226415,0.0377358490566038,0.113207547169811,0.0188679245283019,0,0,0,0,0,0,1.79245283018868,0.0188679245283019,5.16981132075472,27.6792452830189,22.4528301886792,0.150943396226415,0.0943396226415094
"832","KAN","2018-09-16",1.22641509433962,0.0754716981132075,0.0188679245283019,0.0943396226415094,0.0188679245283019,0,0,0,0,0,0,1.79245283018868,0.0188679245283019,1.20754716981132,8,4.50943396226415,0.0377358490566038,0
"833","KAN","2018-09-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834","KAN","2017-12-31",9.11320754716981,0.886792452830189,0.150943396226415,0.566037735849057,0.150943396226415,2.64150943396226,0,0,0,0,0,3.84905660377358,0.0188679245283019,214.566037735849,759.018867924528,562.735849056604,3.84905660377358,1.45283018867925
"835","KAN","2017-12-24",8.73584905660377,0.849056603773585,0.150943396226415,0.566037735849057,0.150943396226415,2.64150943396226,0,0,0,0,0,3.83018867924528,0.0188679245283019,196.867924528302,672.905660377358,483.132075471698,3.39622641509434,1.37735849056604
"836","KAN","2017-12-16",8.24528301886792,0.811320754716981,0.132075471698113,0.547169811320755,0.0943396226415094,1.24528301886792,0,0,0,0,0,3.81132075471698,0.0188679245283019,183.320754716981,634.358490566038,450.188679245283,3.20754716981132,1.22641509433962
"837","KAN","2017-12-10",7.92452830188679,0.792452830188679,0.132075471698113,0.528301886792453,0.0943396226415094,1.24528301886792,0,0,0,0,0,3.49056603773585,0.0188679245283019,171.905660377358,585.603773584906,410.132075471698,2.94339622641509,1.13207547169811
